122553	41866	1:1	1142838
5411	31591	1:1	
254170	39043	1:1	
84075	33232	1:1	
6235	41200	1:1	1194523
122769	34449	1:1	1243720
6166	34098	n:1	
5427	38661	1:1	1234532
9147	43018	1:1	1238470
382	36699	1:1	953176
6655	34790	n:1	1193025
79944	35156	1:1	1246561
27109	3772305	1:1	1168106
8814	33798	n:1	962772
HUMAN19304	37203	n:1	
51062	42934	n:1	965660
5836	33386	n:1	
114088	34453	n:1	343860
81542	37775	1:1	
HUMAN19364	35881	n:1	
51637	42129	1:1	780597
22795	36089	n:1	
30001	38500	n:1	
5706	31567	1:1	960898
64841	43504	1:1	
10979	39907	n:m	
10979	38488	n:m	1210364
10175	34967	n:1	1169415
2764	34963	n:1	
2643	37415	1:1	
11169	36551	1:1	1244166
22863	43438	1:1	
57161	42821	n:1	1173225
10640	42863	1:1	1247447
55860	32969	1:1	1240029
5684	36018	1:1	1218157
26520	32294	1:1	1175661
23002	31075	n:1	963322
51528	43748	1:1	1227619
6252	33721	n:1	750705
51635	326177	1:1	
HUMAN19669	43481	n:1	
4331	36130	1:1	1208240
57570	317953	1:1	1192864
122876	3355097	1:1	1164266
5529	43312	1:1	795861
112840	36038	1:1	1215184
4522	41279	1:1	1229017
6710	32746	n:1	
HUMAN19821	41989	n:1	
2342	41989	n:1	1234971
4149	40095	1:1	
2530	32122	1:1	1230479
10243	30973	1:1	
51382	44702	1:1	1204205
1965	32617	1:1	1198680
384	46717	n:1	
87	31166	n:1	961271
55218	41374	1:1	1223612
2079	43951	1:1	809779
55334	43786	1:1	961219
6547	42481	n:1	
51241	41851	1:1	1140467
10001	44728	1:1	842402
9628	32674	n:1	
8110	35485	n:1	
58517	31481	1:1	961270
79697	31374	1:1	927146
83544	35962	1:1	961604
51004	33777	1:1	663174
957	33495	n:1	861593
4329	30995	1:1	950125
HUMAN20255	31499	1:1	
10577	33374	1:1	1188010
122961	42926	1:1	783802
9870	33377	1:1	1227059
51077	46032	1:1	1227441
1743	41360	1:1	1246039
83694	42187	1:1	1208385
8892	31256	1:1	1199159
97	5740441	n:m	
97	34807	n:m	
97	41910	n:m	
HUMAN20380	31084	1:1	
10972	42996	1:1	1237756
55640	35697	n:1	961262
112752	34676	1:1	1232667
2103	38912	n:1	928554
64207	32205	n:1	962987
283576	59171	n:m	
283576	37565	n:m	
283576	43113	n:m	
29954	31024	1:1	960955
2954	41132	1:m	856064
2954	41133	1:m	
HUMAN20501	43521	1:1	1233253
10598	35426	1:1	
9517	34910	n:1	957337
8846	2768870	1:1	1222254
81892	41021	1:1	
22938	31840	1:1	672585
57143	37938	1:1	946385
9369	42646	n:1	
7253	42133	n:1	
2957	43284	1:1	961536
6400	42806	1:1	961793
11099	33882	n:1	
79882	42897	1:1	
123016	33217	1:1	961639
55775	33530	1:1	1237685
5700	42828	1:1	960910
55051	32455	1:1	
805	36329	n:1	960983
145567	48387	n:1	1159815
55671	41675	n:1	961334
53981	43426	1:1	1229112
123041	3354990	1:1	
55148	35044	1:1	961147
HUMAN20929	42310	1:1	1226936
57062	37296	1:1	961450
23405	42693	1:1	1204961
51218	32410	1:1	
55102	38344	n:1	1189012
51527	40458	1:1	
7443	43228	1:1	963088
84193	31638	1:1	788978
123096	34390	1:1	917342
7453	45399	1:1	1245454
5527	42169	n:1	
1778	38580	1:1	671266
3320	38389	n:1	
91833	43218	1:1	751922
9578	37858	n:1	
1983	32566	1:1	960902
1152	39041	n:1	
115708	43170	1:1	1228767
HUMAN21449	39445	n:1	
HUMAN21481	39445	n:1	
7517	41746	1:1	1192908
23368	37422	n:1	971973
122402	41919	1:1	1225085
374569	41208	1:m	1169664
374569	31351	1:m	
388021	42838	1:1	1170113
122622	42466	n:1	
3714	43275	n:1	
256281	10178958	1:m	
256281	43276	1:m	1143984
2972	42087	1:1	709383
23241	42843	n:1	1207016
1397	35215	1:1	
81614	34681	n:1	
23191	41861	n:1	
114791	32478	1:1	
283767	39978	1:1	
54551	33665	1:1	
6638	34426	n:1	
7337	39266	1:1	698937
57194	2768929	n:1	780296
2562	32554	n:1	
4948	39471	1:1	1164441
8924	33035	1:1	341749
728310	31435	1:1	
56160	40860	n:1	
7082	44448	1:1	
89832	34304	n:m	
89832	32928	n:m	784672
54893	32408	n:1	1174769
1139	34304	n:m	
1139	32928	n:m	
6263	49090	n:1	408774
56851	36767	1:1	
161779	41055	1:1	751518
51234	40505	1:1	1235149
9990	37800	n:1	961563
55505	36135	1:1	1187895
9716	41437	1:1	714925
161742	36643	n:1	
283742	43132	n:1	1154243
440275	43709	1:1	1249313
6727	42436	1:1	770106
644844	50196	1:m	
644844	12797873	1:m	976504
85455	44274	n:1	
HUMAN22299	38979	1:1	662650
27079	34440	1:1	1229849
5888	43577	1:1	1192905
55192	41351	1:1	696447
84936	32533	1:1	1178653
57617	31118	1:1	761389
54617	42314	1:1	
11261	40695	1:1	961602
23168	37554	1:1	961231
3706	32285	1:1	
26015	39413	1:1	1139280
100137047	39514	1:1	907311
51332	38418	1:1	965486
23339	42192	1:1	842213
25963	33347	1:1	
825	37232	n:m	
825	39165	n:m	
64397	42124	1:1	1170766
255252	31642	1:1	
197131	32687	n:1	
161823	41092	1:1	1172695
27229	34441	1:1	718628
HUMAN22684	7354465	1:1	
2923	36270	1:1	963637
10169	8674030	n:1	
25764	41708	1:1	1177280
4236	38256	1:1	961298
84978	34398	1:1	
8669	36037	1:1	1197038
6652	40836	1:m	
6652	41313	1:m	728736
90527	34872	1:1	
9153	35914	n:1	
7782	35513	1:1	
58472	38514	1:1	
283652	40551	1:1	
50804	41138	1:1	
6557	39410	n:1	
9318	34225	1:1	
2585	39031	1:1	1143917
56986	43472	1:1	802301
79895	41469	n:1	
9101	42509	1:1	963932
HUMAN23090	37751	n:1	
23312	31557	n:1	1197903
10681	31744	1:1	965653
55930	35680	n:1	
4644	35680	n:1	970057
10776	39554	1:1	
51187	41372	1:1	1235343
5873	31103	n:1	964293
HUMAN23218	38446	1:1	961323
4734	39958	n:1	698926
374618	37928	1:1	
HUMAN23276	42210	1:1	
2958	42822	1:1	788720
6095	36073	n:1	
54832	35693	n:1	697498
83660	38978	n:1	
7168	41853	n:m	
7168	41852	n:m	
51065	43039	n:1	
51762	40168	1:1	
83464	33467	n:1	
6642	33560	n:1	
5479	37591	1:1	961475
53944	49701	n:1	
9325	33044	1:1	802593
80119	33567	1:1	1213114
123263	43699	1:1	950143
10845	42369	1:1	1248617
54878	42972	n:1	
51495	34762	1:1	1216530
HUMAN23687	33300	1:1	1206561
10260	31800	n:1	
84465	38218	n:1	966018
5604	31872	n:1	
6124	43349	1:1	1251119
4088	31738	n:1	1214247
145853	326250	1:1	1228194
91860	42465	1:1	962088
10116	37344	1:1	343994
26035	35569	1:1	411223
9493	38515	1:1	963429
6176	33214	1:1	
79875	34435	1:1	
10002	36702	1:1	1235767
123228	36339	1:1	1214110
5315	42620	1:1	1235045
25820	32796	1:1	961006
55889	37524	n:1	
123346	32599	n:1	672544
585	36167	1:1	961883
4756	36377	n:1	961740
342096	37524	n:1	
25989	41112	1:1	965815
4351	41192	1:1	1153917
9377	41432	1:1	906233
60490	246533	1:1	745810
653641	37524	n:1	
653643	37524	n:1	
54939	3885643	1:1	922364
55272	36976	1:1	1174112
1464	35104	1:1	
92912	31214	n:1	
2108	36252	1:1	829651
5955	326150	1:1	962543
3419	32940	1:1	1217811
23205	34822	n:m	
23205	44117	n:m	
HUMAN24527	41646	n:1	961940
80349	41226	1:1	961300
123688	35118	1:1	1162104
5685	37378	1:1	1218160
10933	41850	1:1	673136
23423	32140	n:1	1237761
10588	37699	n:1	877872
100528021	37699	n:1	
54469	41114	n:1	680353
2184	45577	1:1	1199763
9915	41612	1:1	936630
58489	326251	n:1	
161502	5740661	1:m	1198746
161502	42548	1:m	
79631	39834	1:1	
283726	42197	1:1	963591
6218	39088	1:1	
HUMAN24760	31381	n:1	715060
6457	42265	n:1	
57188	35424	n:1	
23478	40815	n:1	
9640	31430	1:1	
9154	35914	n:1	1169186
5151	37741	n:1	
26589	38230	1:1	1230455
HUMAN24900	44793	n:1	679989
HUMAN24905	44793	n:1	
11057	33532	1:1	
55215	35895	1:1	1229344
5428	34792	1:1	1216847
374654	35653	n:1	
8800	36758	n:1	
290	43444	1:1	806358
HUMAN25005	43943	n:1	1247165
374655	38817	1:1	
390637	39097	1:1	1214001
4122	41126	n:1	1223668
374659	43456	1:1	898307
55898	44910	n:1	1214666
9055	32016	1:m	
9055	32015	1:m	
1106	33505	n:1	
55784	37165	n:1	
145814	251690	n:1	
22856	32497	n:1	
6627	35713	1:1	961017
51728	3772344	1:1	1239691
8131	39550	1:1	1189751
55692	39956	n:1	
398	40179	n:1	
8312	43565	1:1	1246290
10573	33715	1:1	1225380
57799	32195	n:1	
84326	50438	1:1	1216819
9028	38169	n:1	
10273	34433	1:1	1207792
84219	43505	1:1	951345
64428	3355011	1:1	929970
63922	44637	1:1	674600
51764	DROME04381	1:1	1170166
7329	33226	1:1	828831
8938	38801	1:1	1181943
1186	36381	1:1	1202780
9742	33230	1:1	720115
HUMAN25709	43905	n:1	
10101	40282	1:1	961177
3483	34823	1:1	
3029	40299	1:1	775284
81889	42505	1:1	1199762
254528	31705	1:1	1222191
4716	44228	1:1	1189882
6187	34309	1:1	1166785
10607	36019	1:1	960954
HUMAN25798	37923	1:1	
7249	40201	1:1	1194418
64223	31903	1:1	960934
283871	39986	1:1	1211389
1632	34316	1:m	
1632	34317	1:m	
1632	34315	1:m	893495
10921	41147	1:1	962099
21	39971	n:m	
21	33103	n:m	
57465	35359	1:1	
527	44307	1:m	1152270
527	317846	1:m	
51005	33026	1:1	1241719
54442	31110	n:1	961963
6923	42435	1:1	1165064
79228	39394	1:1	
7752	43572	1:m	
7752	40795	1:m	
79903	39142	1:1	1231557
23059	33142	1:1	
10131	35559	1:1	1191285
1387	43856	n:1	
115	32485	1:1	968182
51025	41937	1:1	1214309
100529144	31620	n:1	962180
79585	31620	n:1	
9093	48844	1:1	960830
79641	39917	1:1	780627
84656	192507	1:1	1226829
56052	42146	1:1	1228374
196483	32916	n:1	887318
18	40188	1:1	1192321
25880	36457	1:1	1228544
5373	39436	n:1	1153490
23589	39875	1:1	
7874	32169	1:1	961032
146279	49952	n:m	
146279	318228	n:m	
146279	318228	n:m	
4682	35000	1:1	960952
23274	41992	1:1	1212095
9516	317952	1:1	963623
51061	38932	1:1	1245879
2935	34658	n:1	961470
2072	31373	1:1	1224699
23042	33108	1:1	1225541
123803	37147	1:1	1194828
54700	35454	1:1	1232160
255027	2768954	1:1	718824
54820	39169	n:1	
4629	38001	n:1	
408050	36053	n:1	
64131	38288	n:1	1198971
283820	36053	n:1	669328
6210	36142	1:m	
6210	44150	1:m	1250978
HUMAN26925	42027	n:1	
23204	42027	n:1	
23049	31625	1:1	751780
10229	44007	1:1	1186313
51573	41997	1:1	
HUMAN26990	41043	1:1	1146662
55623	38533	1:1	
112479	37511	1:1	1156582
55567	38586	1:1	
257629	36427	n:1	
1428	32676	1:1	
51108	37794	1:1	
7385	39846	1:1	937093
9956	32918	n:1	
91949	43547	1:1	1145279
23062	31902	n:1	
124454	39828	1:1	1212032
84516	34873	1:1	766618
5347	40232	1:1	961548
10595	42358	n:1	
5579	48311	n:1	
27327	43808	n:1	
55114	42371	n:1	
51451	34928	1:1	1231700
197370	33938	1:1	
23214	47141	1:1	1163920
728689	37005	n:1	
1201	39981	n:1	802269
1201	39981	n:1	
112869	37429	1:1	1223785
8663	37005	n:1	
11273	41883	n:1	962305
7284	44438	1:1	960824
487	49297	n:1	
548593	40578	n:1	922457
4150	38012	1:1	
10423	32506	1:1	1243414
9344	32948	n:1	964837
226	43183	1:1	1136751
5531	45031	1:1	1195467
5595	3354888	n:1	
11151	35596	n:1	
HUMAN27800	3771915	1:1	897991
548593	40578	n:1	
10421	34432	1:1	1245067
22928	36587	n:1	1187432
HUMAN27892	32120	n:1	
9810	38652	n:1	962228
9739	32301	1:1	
112755	42854	n:1	780107
339105	246449	1:1	
HUMAN27958	3346188	n:1	
79001	3346188	n:1	1151890
84148	43378	1:1	721045
1339	246451	1:1	
HUMAN28015	43513	1:1	1235978
79801	35298	1:1	1243266
55737	37536	1:1	1241919
23594	36017	1:1	722769
91807	32631	1:1	
84706	32292	1:1	
81533	39684	1:1	1249033
5257	34114	1:1	898389
6477	39884	1:1	795419
23090	36609	n:1	
255919	39204	1:1	1190714
55027	40786	1:1	1238821
113	40180	n:1	
124460	33466	1:1	963049
HUMAN28225	43385	n:m	
HUMAN28225	48535	n:m	
5934	31027	n:1	
64400	47272	1:1	1161529
10265	5740176	1:1	
6530	36849	1:1	
2775	36104	1:1	1245108
11051	39083	1:1	1189949
55239	19834718	1:1	
9688	41804	1:m	1244777
9688	32350	1:m	
6559	40663	1:1	
9709	34065	1:1	
80011	36988	1:1	954387
57019	49424	1:1	
57017	246650	1:1	1190075
5432	34796	1:1	1237243
92922	33910	1:1	
84229	4379864	1:1	1228516
10300	32581	1:1	964498
79650	41155	1:1	1215498
29105	34429	1:1	954421
29070	33187	1:1	962627
64785	31967	1:1	1236682
65009	37451	n:1	
23019	5740252	1:1	
2806	33373	1:1	1175570
7084	42273	1:1	
1783	32057	n:1	752877
8883	39244	1:1	784007
57546	31683	n:1	
51647	39221	1:1	902189
865	38198	1:m	1212670
865	38202	1:m	
80262	38943	1:1	1231821
29100	36759	1:1	1236126
51673	39813	n:1	1243961
9114	31342	1:1	1250067
81577	33356	n:1	
10204	35101	1:m	
10204	33078	1:m	1135633
23644	34541	1:1	1232094
3931	326109	n:m	
3931	261623	n:m	
6560	37800	n:1	
54920	32377	1:1	1237361
55794	33254	1:1	962927
23659	326109	n:m	675812
23659	261623	n:m	
54496	37664	1:1	904863
54921	3885640	1:1	736403
84916	39774	1:1	961473
6645	40424	1:1	
HUMAN29348	32777	n:1	
27183	32777	n:1	960993
84342	34571	1:1	887788
64146	318700	1:m	
64146	41282	1:m	1225392
51388	42963	1:1	1251552
146456	38698	1:1	1237758
28987	31943	1:1	1228843
55066	31377	1:1	1246578
16	34156	1:1	1226431
11269	3354919	n:1	961031
HUMAN29472	3354919	n:1	
55308	3354919	n:1	
25839	34442	1:1	1245795
23450	38093	1:1	670847
55697	41543	1:1	1203151
794	36905	1:1	1224250
10164	33914	1:1	
6898	32381	1:1	1144758
HUMAN29604	38750	1:1	672179
1723	41022	1:1	921722
9785	32373	1:1	1225073
463	43795	1:1	962893
5713	37894	1:1	1244912
2734	40382	1:1	1192579
55159	39874	1:1	
79152	35670	1:1	915201
79726	34540	1:1	1231317
9564	38021	n:1	1217714
124491	36137	n:1	
79583	33771	1:1	
23536	34787	1:1	
3735	31904	1:1	1184759
85445	39387	n:1	
HUMAN29830	39387	n:1	
10143	53552	1:1	961926
51741	34090	1:1	728790
83657	36963	1:1	783977
56942	7354380	1:1	
2653	40349	1:1	798911
5336	32601	n:1	
10200	35382	1:1	
3281	34655	1:1	719147
8720	40399	1:1	813971
23406	32865	1:1	961333
55625	36757	n:1	
51659	33641	1:1	1240438
10328	37635	1:1	
1327	35279	n:m	
1327	35491	n:m	
64779	40559	1:1	1210761
54758	39437	1:1	961047
8140	34624	1:1	
161882	33225	1:1	963898
124245	31662	1:1	962385
4597	32520	1:1	1234070
9780	34112	n:m	968777
9780	26067051	n:m	
353	48224	1:1	1232674
51693	36197	1:1	
863	37886	n:1	
197322	31668	1:1	
6687	31253	1:1	965039
6137	34329	1:1	
8558	36051	1:1	961077
22980	38897	1:1	1204443
10381	37888	1:1	674826
54849	39381	1:1	802866
2622	31321	1:1	961878
55275	33640	1:1	1225529
51031	33076	1:1	757969
55178	40132	1:1	966769
29928	318636	1:1	1203211
7531	42186	1:1	1248118
1398	43775	n:1	1188064
4641	38153	n:1	963268
51763	36911	1:1	
5306	42306	n:1	902117
10594	36304	1:1	780606
124997	34616	1:1	1196540
6117	40972	1:1	
1801	39317	1:1	1226940
124641	42434	1:1	762076
55720	40360	1:1	761663
9905	318059	n:m	
9905	33046	n:m	
5048	36791	1:1	961051
23277	36793	1:1	1221263
1497	42723	1:1	1185289
83460	42992	1:1	1167711
124936	31855	1:1	1137539
51479	3355072	1:1	964240
7326	3355079	1:1	
409	53554	n:1	
5694	46058	1:1	1240700
5338	35554	n:1	
50488	44030	n:1	
8402	43483	1:1	917340
2027	33351	n:1	
9552	35323	1:1	1185939
HUMAN31064	36554	n:1	
4927	41562	1:1	1167316
708	37006	1:1	1236304
56919	34357	1:1	1225075
51009	42005	n:1	928406
23746	32144	n:1	
84817	43938	1:1	769966
284111	40049	n:m	1164427
284111	3772159	n:m	
284111	3772456	n:m	
HUMAN31214	3355016	1:m	
HUMAN31214	37527	1:m	
1742	32083	n:1	
37	37217	1:1	662657
1856	32078	n:1	
11337	32001	1:1	770260
23399	33107	1:1	813116
1984	37846	n:1	1221765
84461	39558	1:1	1191545
9744	42735	n:1	
254863	7354436	1:1	1238011
57555	34927	1:1	
HUMAN31425	32100	1:1	1247539
1973	33835	n:1	
9526	33717	1:1	1232525
112483	41832	1:1	
482	35408	n:m	
482	33953	n:m	
482	33952	n:m	
55135	33865	1:1	1234951
146754	3355181	1:1	671270
124637	33637	1:1	1223432
1107	40170	n:1	
58485	43590	1:1	930173
9212	41446	1:1	
5198	33847	1:1	1222659
399512	36567	n:m	
399512	36568	n:m	
399512	36566	n:m	
HUMAN31688	40060	n:1	
6154	40060	n:1	
81565	39169	n:1	964967
4628	38001	n:1	
146849	35205	n:m	1183242
146849	35206	n:m	
9423	32400	1:m	
9423	32398	1:m	
9482	39847	1:1	
146845	38761	1:1	961590
8735	35007	n:1	
4626	35007	n:1	
4622	35007	n:1	
4619	35007	n:1	
4620	35007	n:1	
4621	35007	n:1	
6341	33711	1:1	
1770	42485	n:1	671272
6416	41020	1:1	
60528	36086	1:1	1200186
9955	32918	n:1	
1352	34394	1:1	
9953	32918	n:1	886825
64518	49952	n:m	970499
64518	318228	n:m	
64518	318228	n:m	
201158	39025	n:1	
54902	35172	1:1	1243981
7314	31564	1:1	
201163	38793	1:1	822186
8533	40308	1:1	1226924
6720	40155	n:1	1172913
146691	39093	n:1	
83450	34318	1:m	962310
83450	3355180	1:m	
91647	35399	1:1	1247249
1819	42343	1:1	710170
51168	32028	1:1	1183131
3996	33156	n:1	
2314	33110	1:1	964496
6470	31524	1:1	1246361
654346	33163	n:1	
51030	39025	n:1	1236231
5636	43637	1:1	1219719
27077	41888	1:1	871390
11216	34957	1:1	1216158
284194	33163	n:1	
23326	40030	n:1	
25979	43502	1:1	728774
8834	3772100	1:1	1208754
5606	32257	n:1	
3768	42770	n:1	
100134444	42770	n:1	
8844	40660	n:1	
3965	33163	n:1	
51701	38890	1:1	962860
90410	246616	1:1	1226798
7126	35488	n:1	
26073	40655	1:1	1139690
9058	40049	n:m	
9058	3772159	n:m	
9058	3772456	n:m	
9094	31664	1:1	946760
94005	42979	1:1	1233499
9703	38395	1:1	
6388	40637	n:1	
6830	44000	1:1	1233274
9618	33638	1:1	
2319	32425	1:1	962157
57649	31571	1:1	1226369
57551	32948	n:1	
124930	37199	n:1	736419
84940	35596	n:1	
6532	37895	1:1	951580
642	31776	1:1	893981
9527	248102	1:1	
4763	43149	1:1	1208321
55813	31833	1:1	858117
23512	48071	1:1	1169464
55288	42845	1:1	1251433
162494	38169	n:1	898072
5717	36638	1:1	1214098
4642	34445	n:1	
40	37566	n:m	
40	43485	n:m	
40	32671	n:m	
40	318213	n:m	
124842	31555	n:1	
10693	32518	n:1	
91603	43006	1:1	
5892	35937	1:1	
54475	33234	1:1	960940
146862	44910	n:1	
5193	33256	1:1	
57151	246428	1:1	
414059	36554	n:1	967024
102724862	36554	n:1	
101060321	36554	n:1	
729877	36554	n:1	
HUMAN33137	36554	n:1	
9326	36728	1:1	796402
284098	33425	1:m	
284098	38220	1:m	
79154	3355165	1:m	
79154	32128	1:m	
26574	33943	1:1	1245308
31	35761	n:1	1209208
6871	326128	1:1	1247012
11056	39979	1:1	
101060351	36554	n:1	
101060376	36554	n:1	
101060389	36554	n:1	
729873	36554	n:1	
102723859	36554	n:1	
729873	36554	n:1	
5691	41079	1:1	1240697
8396	3885565	n:1	719792
54883	33460	1:1	961412
9349	37628	1:1	1251061
6143	37995	1:1	961025
84961	36244	n:1	961887
5469	40403	1:1	962163
10948	37927	1:1	1150964
93210	35570	1:1	1214475
2064	37455	n:1	
84299	50123	1:1	1161953
5709	35176	1:1	1173166
9862	38914	1:1	1231770
22794	43331	1:1	963311
7153	35225	n:1	
85289	170876	n:1	
85291	170876	n:1	
85280	170876	n:1	
100507608	170876	n:1	
10209	38398	n:1	892517
115024	37875	n:1	
317719	3354863	1:1	1079930
47	36760	1:1	1132694
HUMAN33728	34984	1:1	961153
28511	35667	n:1	1241430
2648	39431	n:1	1224410
535	43442	1:1	1180674
4669	46386	1:1	1157301
80347	38647	1:1	855089
6945	43293	1:1	1229106
7283	33501	n:m	674819
7283	35199	n:m	
27175	33501	n:m	
27175	35199	n:m	
8506	39387	n:1	
2145	39203	n:1	
84313	35847	1:1	894256
28958	39320	1:1	1227284
8678	42850	n:1	1150999
10197	32274	1:1	842950
2538	33476	n:1	
80755	31318	n:1	1226432
HUMAN33984	31318	n:1	
146923	31045	1:1	1217030
6155	43103	1:1	
1659	36561	1:1	1225071
4356	36176	n:1	
HUMAN34106	35343	n:1	
124801	39167	1:m	
124801	32167	1:m	1179948
92579	33476	n:1	
10014	32278	n:1	
51629	40915	n:m	917388
51629	3772641	n:m	
3674	32661	1:1	
HUMAN34252	34241	1:1	762505
9343	43358	1:1	960969
4836	38909	n:1	
79877	40846	1:1	855086
752	39561	n:1	
1394	36601	n:m	
1394	36368	n:m	967319
4905	41694	1:m	961137
4905	47091	1:m	
9570	38614	n:1	878554
HUMAN34503	38614	n:1	
996	38798	1:1	961295
9520	38175	1:1	806341
3837	35336	1:1	1209372
124995	33182	1:1	1229197
55163	40925	1:1	1174454
80279	246534	1:1	1212282
11267	42572	1:1	1170650
10642	32009	n:1	
22834	37155	1:1	
5245	49168	1:1	960911
HUMAN34807	42510	1:1	698764
6442	34135	n:1	
1277	43930	n:1	
64132	38288	n:1	
51264	318825	1:1	1248424
80221	33766	1:1	961059
64847	36593	1:1	1220672
8714	34686	1:1	
51747	31602	1:1	962144
9043	43905	n:1	
HUMAN35025	43739	n:1	
HUMAN35035	43739	n:1	
51096	36831	1:1	720429
56934	31687	n:m	
56934	31915	n:m	
84643	32049	n:1	
1353	33776	1:1	1225743
3131	45588	1:1	899185
23531	31656	n:1	
8526	36408	1:1	844245
59342	326163	1:m	
59342	318050	1:m	1182172
59342	38083	1:m	
124540	39919	1:1	
51649	318977	1:1	
404093	38243	1:1	1227185
6426	53443	n:1	
6426	53443	n:1	
140735	33319	n:1	1224559
6827	36387	1:1	1215833
9110	32589	1:1	1174770
645545	326166	n:1	
55181	34484	1:1	761379
388403	31949	n:1	770794
1213	32537	n:1	
51651	40814	1:1	
81671	326232	1:1	1231727
6198	38654	n:1	962419
84669	40169	1:1	964623
10513	31593	1:1	962604
342538	36409	1:1	1219835
57508	32745	1:1	790517
9969	43906	n:1	1162929
339175	38197	n:1	1170070
HUMAN35525	34189	1:m	
HUMAN35525	34805	1:m	
10238	33131	1:1	961319
57003	33573	1:1	1239287
11325	39218	1:1	961705
117246	32568	1:1	1166749
5705	33105	1:1	960903
6329	32619	n:1	
2081	42358	n:1	1214148
64750	36999	n:1	
10672	3355131	n:1	1245121
5578	48311	n:1	962142
5718	40717	1:1	1199113
26207	37011	1:1	902119
25926	40128	1:1	878743
2186	44811	1:1	1245988
3838	34338	1:1	966433
55062	35396	1:1	718431
5573	40305	n:1	
5608	32257	n:1	961589
201266	36273	1:1	961133
9382	41479	1:1	1181681
54549	31017	n:1	967158
6169	3355144	1:1	
64446	39318	1:1	1227747
HUMAN36057	43726	1:1	1179214
54868	40258	1:1	962034
2905	31107	1:1	
2232	36203	1:1	921724
124590	36427	n:1	1231941
283987	36336	1:1	1242650
3396	34446	1:1	1248950
23510	31110	n:1	
10476	42291	1:1	
6613	33981	n:1	
79902	37078	1:1	1183552
23163	31902	n:1	962844
51081	34412	1:1	
60386	41316	1:1	917332
2885	36497	1:1	965703
9772	33644	1:1	878772
3993	33156	n:1	672738
3021	31848	n:m	
3021	31848	n:m	698037
23558	39460	1:1	961959
64978	32375	1:1	1171987
6730	39028	1:1	1235653
23265	38959	1:1	
63893	42793	1:1	1207223
122455342	36941	1:m	
122455342	38549	1:m	
23210	42616	1:1	907315
124512	41951	1:1	1229093
6427	53444	1:1	961724
79157	41538	1:1	834079
6397	33899	1:1	
HUMAN36595	43808	n:1	962775
125061	33907	1:1	806688
332	42077	1:1	
9489	42254	1:1	1250918
8632	42485	n:1	
9267	35425	n:1	
7077	41248	n:1	
124583	41373	1:1	
55036	5740691	1:1	
9775	40987	1:1	
6448	42266	1:1	775699
284129	43561	1:1	
57521	31543	1:1	
79643	37581	1:1	672118
25794	31717	n:1	
55666	43091	1:1	1229185
9146	33458	1:1	961713
6182	44326	1:1	1248914
1468	41640	1:1	917339
5034	39651	1:1	960967
396	40179	n:1	
10189	44029	1:1	
51529	5740853	1:1	889980
5833	34716	1:1	1181998
HUMAN37130	42106	n:1	758932
79058	3772658	1:1	
5881	38831	n:m	
5881	38146	n:m	961197
51181	32880	1:1	728744
5986	40314	n:1	
2873	40063	1:1	674126
64118	33190	1:1	1237363
2194	33524	1:m	961432
2194	117361	1:m	
1453	43673	n:1	961138
284004	42178	1:1	1235986
56270	41074	1:1	718430
10966	32195	n:1	1170621
6904	33389	1:1	752174
9097	34387	1:1	961038
HUMAN37392	40723	1:1	959790
1068	3355126	n:1	
7298	33499	1:1	1204279
10403	32316	1:1	
9663	35790	n:1	1148482
103910	31554	n:1	
339291	37903	1:1	
4729	32740	1:1	948858
57045	32160	1:m	
57045	44510	1:m	1206824
10928	42484	1:1	790729
9218	43926	n:1	
8774	37842	1:m	
8774	41239	1:m	
63895	34112	n:m	
63895	26067051	n:m	965244
57132	40036	1:1	
65258	34116	1:1	1206320
10939	39922	1:1	961139
10650	44132	n:1	
56984	42174	1:1	1183159
81929	35762	1:1	961459
6093	43916	n:1	
6632	44668	1:1	1214553
171586	35930	1:1	909127
57534	39750	1:1	968022
8780	33693	1:1	1242287
29919	38734	1:1	1221289
4864	34358	1:1	1151120
147463	33486	1:1	961929
25925	36609	n:1	
143471	32584	n:1	
361	36236	n:1	1148911
HUMAN38022	43574	1:1	
22878	40140	1:1	1202222
1837	36362	n:1	
2589	326151	n:1	1131548
55197	38283	n:1	
25800	38976	1:1	962566
55250	36123	1:1	1216733
55034	33045	1:1	1181033
25941	39363	1:1	1190778
56853	39527	1:1	963306
HUMAN38241	37733	1:1	1195043
6014	36776	n:1	964844
57724	42256	1:1	697471
498	37617	1:1	1198486
83473	31308	1:1	962430
HUMAN38361	42749	n:1	
124908022	42749	n:1	
HUMAN38364	42749	n:1	
51224	42749	n:1	
84064	34155	1:1	1211392
51124	39235	n:1	1233389
51124	39235	n:1	
4087	31738	n:1	
54808	35897	1:1	1201346
6139	31613	n:1	1208826
6139	31613	n:1	
10449	34313	1:1	1233079
4645	35680	n:1	
30827	31880	1:1	1242051
4089	43725	1:1	1236063
1630	36377	n:1	
5874	31103	n:1	
9352	38646	1:1	1208329
23335	31155	1:1	803534
2235	43757	1:1	784569
4677	35194	1:1	1184761
23327	39958	n:1	
90701	40815	n:1	925866
3998	44679	1:1	
23556	36049	1:1	1207371
2531	43043	1:1	728742
9525	32777	n:1	
54495	39775	1:1	962087
29090	33772	1:1	
125704	2768997	1:1	1232520
55748	35507	1:1	1210579
27164	34569	1:1	963241
374868	34736	n:1	780294
